StartTime,EndTime,AreaID,UnitName,Load
2022-06-05T14:00+00:00Z,2022-06-05T15:00+00:00Z,10YSE-1--------K,MAW,12403
2022-06-05T15:00+00:00Z,2022-06-05T16:00+00:00Z,10YSE-1--------K,MAW,12271
2022-06-05T16:00+00:00Z,2022-06-05T17:00+00:00Z,10YSE-1--------K,MAW,12350
2022-06-05T17:00+00:00Z,2022-06-05T18:00+00:00Z,10YSE-1--------K,MAW,12216
2022-06-05T18:00+00:00Z,2022-06-05T19:00+00:00Z,10YSE-1--------K,MAW,12314
2022-06-05T19:00+00:00Z,2022-06-05T20:00+00:00Z,10YSE-1--------K,MAW,12017
2022-06-05T20:00+00:00Z,2022-06-05T21:00+00:00Z,10YSE-1--------K,MAW,11086
2022-06-05T21:00+00:00Z,2022-06-05T22:00+00:00Z,10YSE-1--------K,MAW,10663
2022-06-05T22:00+00:00Z,2022-06-05T23:00+00:00Z,10YSE-1--------K,MAW,10321
2022-06-05T23:00+00:00Z,2022-06-06T00:00+00:00Z,10YSE-1--------K,MAW,10134
2022-06-06T00:00+00:00Z,2022-06-06T01:00+00:00Z,10YSE-1--------K,MAW,10355
2022-06-06T01:00+00:00Z,2022-06-06T02:00+00:00Z,10YSE-1--------K,MAW,10480
2022-06-06T02:00+00:00Z,2022-06-06T03:00+00:00Z,10YSE-1--------K,MAW,10699
2022-06-06T03:00+00:00Z,2022-06-06T04:00+00:00Z,10YSE-1--------K,MAW,10750
2022-06-06T04:00+00:00Z,2022-06-06T05:00+00:00Z,10YSE-1--------K,MAW,11281
2022-06-06T05:00+00:00Z,2022-06-06T06:00+00:00Z,10YSE-1--------K,MAW,11774
2022-06-06T06:00+00:00Z,2022-06-06T07:00+00:00Z,10YSE-1--------K,MAW,12128
2022-06-06T07:00+00:00Z,2022-06-06T08:00+00:00Z,10YSE-1--------K,MAW,12270
2022-06-06T08:00+00:00Z,2022-06-06T09:00+00:00Z,10YSE-1--------K,MAW,12205
2022-06-06T09:00+00:00Z,2022-06-06T10:00+00:00Z,10YSE-1--------K,MAW,12125
2022-06-06T10:00+00:00Z,2022-06-06T11:00+00:00Z,10YSE-1--------K,MAW,12344
2022-06-06T11:00+00:00Z,2022-06-06T12:00+00:00Z,10YSE-1--------K,MAW,12194
2022-06-06T12:00+00:00Z,2022-06-06T13:00+00:00Z,10YSE-1--------K,MAW,12501
2022-06-06T13:00+00:00Z,2022-06-06T14:00+00:00Z,10YSE-1--------K,MAW,12960
2022-06-06T14:00+00:00Z,2022-06-06T15:00+00:00Z,10YSE-1--------K,MAW,13208
2022-06-06T15:00+00:00Z,2022-06-06T16:00+00:00Z,10YSE-1--------K,MAW,13042
2022-06-06T16:00+00:00Z,2022-06-06T17:00+00:00Z,10YSE-1--------K,MAW,12757
2022-06-06T17:00+00:00Z,2022-06-06T18:00+00:00Z,10YSE-1--------K,MAW,12756
2022-06-06T18:00+00:00Z,2022-06-06T19:00+00:00Z,10YSE-1--------K,MAW,12365
2022-06-06T19:00+00:00Z,2022-06-06T20:00+00:00Z,10YSE-1--------K,MAW,11807
2022-06-06T20:00+00:00Z,2022-06-06T21:00+00:00Z,10YSE-1--------K,MAW,11269
2022-06-06T21:00+00:00Z,2022-06-06T22:00+00:00Z,10YSE-1--------K,MAW,10896
2022-06-06T22:00+00:00Z,2022-06-06T23:00+00:00Z,10YSE-1--------K,MAW,10677
2022-06-06T23:00+00:00Z,2022-06-07T00:00+00:00Z,10YSE-1--------K,MAW,10662
2022-06-07T00:00+00:00Z,2022-06-07T01:00+00:00Z,10YSE-1--------K,MAW,10964
2022-06-07T01:00+00:00Z,2022-06-07T02:00+00:00Z,10YSE-1--------K,MAW,11163
2022-06-07T02:00+00:00Z,2022-06-07T03:00+00:00Z,10YSE-1--------K,MAW,11550
2022-06-07T03:00+00:00Z,2022-06-07T04:00+00:00Z,10YSE-1--------K,MAW,13144
2022-06-07T04:00+00:00Z,2022-06-07T05:00+00:00Z,10YSE-1--------K,MAW,14314
2022-06-07T05:00+00:00Z,2022-06-07T06:00+00:00Z,10YSE-1--------K,MAW,14959
2022-06-07T06:00+00:00Z,2022-06-07T07:00+00:00Z,10YSE-1--------K,MAW,14988
2022-06-07T07:00+00:00Z,2022-06-07T08:00+00:00Z,10YSE-1--------K,MAW,14893
2022-06-07T08:00+00:00Z,2022-06-07T09:00+00:00Z,10YSE-1--------K,MAW,14731
2022-06-07T09:00+00:00Z,2022-06-07T10:00+00:00Z,10YSE-1--------K,MAW,14533
2022-06-07T10:00+00:00Z,2022-06-07T11:00+00:00Z,10YSE-1--------K,MAW,14327
2022-06-07T11:00+00:00Z,2022-06-07T12:00+00:00Z,10YSE-1--------K,MAW,14249
2022-06-07T12:00+00:00Z,2022-06-07T13:00+00:00Z,10YSE-1--------K,MAW,14290
2022-06-07T13:00+00:00Z,2022-06-07T14:00+00:00Z,10YSE-1--------K,MAW,14399
2022-06-07T14:00+00:00Z,2022-06-07T15:00+00:00Z,10YSE-1--------K,MAW,14433
2022-06-07T15:00+00:00Z,2022-06-07T16:00+00:00Z,10YSE-1--------K,MAW,14075
2022-06-07T16:00+00:00Z,2022-06-07T17:00+00:00Z,10YSE-1--------K,MAW,14135
2022-06-07T17:00+00:00Z,2022-06-07T18:00+00:00Z,10YSE-1--------K,MAW,14189
2022-06-07T18:00+00:00Z,2022-06-07T19:00+00:00Z,10YSE-1--------K,MAW,13642
2022-06-07T19:00+00:00Z,2022-06-07T20:00+00:00Z,10YSE-1--------K,MAW,12778
2022-06-07T20:00+00:00Z,2022-06-07T21:00+00:00Z,10YSE-1--------K,MAW,12141
2022-06-07T21:00+00:00Z,2022-06-07T22:00+00:00Z,10YSE-1--------K,MAW,11539
2022-06-07T22:00+00:00Z,2022-06-07T23:00+00:00Z,10YSE-1--------K,MAW,11211
2022-06-07T23:00+00:00Z,2022-06-08T00:00+00:00Z,10YSE-1--------K,MAW,11357
2022-06-08T00:00+00:00Z,2022-06-08T01:00+00:00Z,10YSE-1--------K,MAW,11353
2022-06-08T01:00+00:00Z,2022-06-08T02:00+00:00Z,10YSE-1--------K,MAW,10926
2022-06-08T02:00+00:00Z,2022-06-08T03:00+00:00Z,10YSE-1--------K,MAW,11225
2022-06-08T03:00+00:00Z,2022-06-08T04:00+00:00Z,10YSE-1--------K,MAW,13045
2022-06-08T04:00+00:00Z,2022-06-08T05:00+00:00Z,10YSE-1--------K,MAW,14383
2022-06-08T05:00+00:00Z,2022-06-08T06:00+00:00Z,10YSE-1--------K,MAW,14691
2022-06-08T06:00+00:00Z,2022-06-08T07:00+00:00Z,10YSE-1--------K,MAW,14870
2022-06-08T07:00+00:00Z,2022-06-08T08:00+00:00Z,10YSE-1--------K,MAW,14955
2022-06-08T08:00+00:00Z,2022-06-08T09:00+00:00Z,10YSE-1--------K,MAW,14735
2022-06-08T09:00+00:00Z,2022-06-08T10:00+00:00Z,10YSE-1--------K,MAW,14647
2022-06-08T10:00+00:00Z,2022-06-08T11:00+00:00Z,10YSE-1--------K,MAW,14475
2022-06-08T11:00+00:00Z,2022-06-08T12:00+00:00Z,10YSE-1--------K,MAW,14037
2022-06-08T12:00+00:00Z,2022-06-08T13:00+00:00Z,10YSE-1--------K,MAW,14201
2022-06-08T13:00+00:00Z,2022-06-08T14:00+00:00Z,10YSE-1--------K,MAW,14329
2022-06-08T14:00+00:00Z,2022-06-08T15:00+00:00Z,10YSE-1--------K,MAW,14465
