StartTime,EndTime,AreaID,UnitName,Load
2022-06-02T08:30+00:00Z,2022-06-02T09:00+00:00Z,10Y1001A1001A92E,MAW,973
2022-06-02T09:00+00:00Z,2022-06-02T09:30+00:00Z,10Y1001A1001A92E,MAW,978
2022-06-02T09:30+00:00Z,2022-06-02T10:00+00:00Z,10Y1001A1001A92E,MAW,991
2022-06-02T10:00+00:00Z,2022-06-02T10:30+00:00Z,10Y1001A1001A92E,MAW,994
2022-06-02T10:30+00:00Z,2022-06-02T11:00+00:00Z,10Y1001A1001A92E,MAW,1002
2022-06-02T11:00+00:00Z,2022-06-02T11:30+00:00Z,10Y1001A1001A92E,MAW,1016
2022-06-02T11:30+00:00Z,2022-06-02T12:00+00:00Z,10Y1001A1001A92E,MAW,1011
2022-06-02T12:00+00:00Z,2022-06-02T12:30+00:00Z,10Y1001A1001A92E,MAW,996
2022-06-02T12:30+00:00Z,2022-06-02T13:00+00:00Z,10Y1001A1001A92E,MAW,986
2022-06-02T13:00+00:00Z,2022-06-02T13:30+00:00Z,10Y1001A1001A92E,MAW,989
2022-06-02T13:30+00:00Z,2022-06-02T14:00+00:00Z,10Y1001A1001A92E,MAW,991
2022-06-02T14:00+00:00Z,2022-06-02T14:30+00:00Z,10Y1001A1001A92E,MAW,983
2022-06-02T14:30+00:00Z,2022-06-02T15:00+00:00Z,10Y1001A1001A92E,MAW,984
2022-06-02T15:00+00:00Z,2022-06-02T15:30+00:00Z,10Y1001A1001A92E,MAW,1019
2022-06-02T15:30+00:00Z,2022-06-02T16:00+00:00Z,10Y1001A1001A92E,MAW,1048
2022-06-02T16:00+00:00Z,2022-06-02T16:30+00:00Z,10Y1001A1001A92E,MAW,1068
2022-06-02T16:30+00:00Z,2022-06-02T17:00+00:00Z,10Y1001A1001A92E,MAW,1057
2022-06-02T17:00+00:00Z,2022-06-02T17:30+00:00Z,10Y1001A1001A92E,MAW,1021
2022-06-02T17:30+00:00Z,2022-06-02T18:00+00:00Z,10Y1001A1001A92E,MAW,988
2022-06-02T18:00+00:00Z,2022-06-02T18:30+00:00Z,10Y1001A1001A92E,MAW,962
2022-06-02T18:30+00:00Z,2022-06-02T19:00+00:00Z,10Y1001A1001A92E,MAW,933
2022-06-02T19:00+00:00Z,2022-06-02T19:30+00:00Z,10Y1001A1001A92E,MAW,913
2022-06-02T19:30+00:00Z,2022-06-02T20:00+00:00Z,10Y1001A1001A92E,MAW,893
2022-06-02T20:00+00:00Z,2022-06-02T20:30+00:00Z,10Y1001A1001A92E,MAW,871
2022-06-02T20:30+00:00Z,2022-06-02T21:00+00:00Z,10Y1001A1001A92E,MAW,859
2022-06-02T21:00+00:00Z,2022-06-02T21:30+00:00Z,10Y1001A1001A92E,MAW,857
2022-06-02T21:30+00:00Z,2022-06-02T22:00+00:00Z,10Y1001A1001A92E,MAW,804
2022-06-02T22:00+00:00Z,2022-06-02T22:30+00:00Z,10Y1001A1001A92E,MAW,760
2022-06-02T22:30+00:00Z,2022-06-02T23:00+00:00Z,10Y1001A1001A92E,MAW,709
2022-06-02T23:00+00:00Z,2022-06-02T23:30+00:00Z,10Y1001A1001A92E,MAW,672
2022-06-02T23:30+00:00Z,2022-06-03T00:00+00:00Z,10Y1001A1001A92E,MAW,643
2022-06-03T00:00+00:00Z,2022-06-03T00:30+00:00Z,10Y1001A1001A92E,MAW,622
2022-06-03T00:30+00:00Z,2022-06-03T01:00+00:00Z,10Y1001A1001A92E,MAW,611
2022-06-03T01:00+00:00Z,2022-06-03T01:30+00:00Z,10Y1001A1001A92E,MAW,609
2022-06-03T01:30+00:00Z,2022-06-03T02:00+00:00Z,10Y1001A1001A92E,MAW,597
2022-06-03T02:00+00:00Z,2022-06-03T02:30+00:00Z,10Y1001A1001A92E,MAW,592
2022-06-03T02:30+00:00Z,2022-06-03T03:00+00:00Z,10Y1001A1001A92E,MAW,586
2022-06-03T03:00+00:00Z,2022-06-03T03:30+00:00Z,10Y1001A1001A92E,MAW,578
2022-06-03T03:30+00:00Z,2022-06-03T04:00+00:00Z,10Y1001A1001A92E,MAW,571
2022-06-03T04:00+00:00Z,2022-06-03T04:30+00:00Z,10Y1001A1001A92E,MAW,578
2022-06-03T04:30+00:00Z,2022-06-03T05:00+00:00Z,10Y1001A1001A92E,MAW,602
2022-06-03T05:00+00:00Z,2022-06-03T05:30+00:00Z,10Y1001A1001A92E,MAW,641
2022-06-03T05:30+00:00Z,2022-06-03T06:00+00:00Z,10Y1001A1001A92E,MAW,692
2022-06-03T06:00+00:00Z,2022-06-03T06:30+00:00Z,10Y1001A1001A92E,MAW,735
2022-06-03T06:30+00:00Z,2022-06-03T07:00+00:00Z,10Y1001A1001A92E,MAW,783
2022-06-03T07:00+00:00Z,2022-06-03T07:30+00:00Z,10Y1001A1001A92E,MAW,840
2022-06-03T07:30+00:00Z,2022-06-03T08:00+00:00Z,10Y1001A1001A92E,MAW,872
2022-06-03T08:00+00:00Z,2022-06-03T08:30+00:00Z,10Y1001A1001A92E,MAW,897
2022-06-03T08:30+00:00Z,2022-06-03T09:00+00:00Z,10Y1001A1001A92E,MAW,919
2022-06-03T09:00+00:00Z,2022-06-03T09:30+00:00Z,10Y1001A1001A92E,MAW,927
2022-06-03T09:30+00:00Z,2022-06-03T10:00+00:00Z,10Y1001A1001A92E,MAW,924
2022-06-03T10:00+00:00Z,2022-06-03T10:30+00:00Z,10Y1001A1001A92E,MAW,927
2022-06-03T10:30+00:00Z,2022-06-03T11:00+00:00Z,10Y1001A1001A92E,MAW,934
2022-06-03T11:00+00:00Z,2022-06-03T11:30+00:00Z,10Y1001A1001A92E,MAW,922
2022-06-03T11:30+00:00Z,2022-06-03T12:00+00:00Z,10Y1001A1001A92E,MAW,907
2022-06-03T12:00+00:00Z,2022-06-03T12:30+00:00Z,10Y1001A1001A92E,MAW,877
2022-06-03T12:30+00:00Z,2022-06-03T13:00+00:00Z,10Y1001A1001A92E,MAW,844
2022-06-03T13:00+00:00Z,2022-06-03T13:30+00:00Z,10Y1001A1001A92E,MAW,837
2022-06-03T13:30+00:00Z,2022-06-03T14:00+00:00Z,10Y1001A1001A92E,MAW,836
2022-06-03T14:00+00:00Z,2022-06-03T14:30+00:00Z,10Y1001A1001A92E,MAW,826
2022-06-03T14:30+00:00Z,2022-06-03T15:00+00:00Z,10Y1001A1001A92E,MAW,830
2022-06-03T15:00+00:00Z,2022-06-03T15:30+00:00Z,10Y1001A1001A92E,MAW,842
2022-06-03T15:30+00:00Z,2022-06-03T16:00+00:00Z,10Y1001A1001A92E,MAW,877
2022-06-03T16:00+00:00Z,2022-06-03T16:30+00:00Z,10Y1001A1001A92E,MAW,896
2022-06-03T16:30+00:00Z,2022-06-03T17:00+00:00Z,10Y1001A1001A92E,MAW,899
2022-06-03T17:00+00:00Z,2022-06-03T17:30+00:00Z,10Y1001A1001A92E,MAW,876
2022-06-03T17:30+00:00Z,2022-06-03T18:00+00:00Z,10Y1001A1001A92E,MAW,853
2022-06-03T18:00+00:00Z,2022-06-03T18:30+00:00Z,10Y1001A1001A92E,MAW,834
2022-06-03T18:30+00:00Z,2022-06-03T19:00+00:00Z,10Y1001A1001A92E,MAW,831
2022-06-03T19:00+00:00Z,2022-06-03T19:30+00:00Z,10Y1001A1001A92E,MAW,807
2022-06-03T19:30+00:00Z,2022-06-03T20:00+00:00Z,10Y1001A1001A92E,MAW,793
2022-06-03T20:00+00:00Z,2022-06-03T20:30+00:00Z,10Y1001A1001A92E,MAW,777
2022-06-03T20:30+00:00Z,2022-06-03T21:00+00:00Z,10Y1001A1001A92E,MAW,768
2022-06-03T21:00+00:00Z,2022-06-03T21:30+00:00Z,10Y1001A1001A92E,MAW,782
2022-06-03T21:30+00:00Z,2022-06-03T22:00+00:00Z,10Y1001A1001A92E,MAW,737
2022-06-03T22:00+00:00Z,2022-06-03T22:30+00:00Z,10Y1001A1001A92E,MAW,689
2022-06-03T22:30+00:00Z,2022-06-03T23:00+00:00Z,10Y1001A1001A92E,MAW,644
2022-06-03T23:00+00:00Z,2022-06-03T23:30+00:00Z,10Y1001A1001A92E,MAW,614
2022-06-03T23:30+00:00Z,2022-06-04T00:00+00:00Z,10Y1001A1001A92E,MAW,590
2022-06-04T00:00+00:00Z,2022-06-04T00:30+00:00Z,10Y1001A1001A92E,MAW,568
2022-06-04T00:30+00:00Z,2022-06-04T01:00+00:00Z,10Y1001A1001A92E,MAW,552
2022-06-04T01:00+00:00Z,2022-06-04T01:30+00:00Z,10Y1001A1001A92E,MAW,556
2022-06-04T01:30+00:00Z,2022-06-04T02:00+00:00Z,10Y1001A1001A92E,MAW,542
2022-06-04T02:00+00:00Z,2022-06-04T02:30+00:00Z,10Y1001A1001A92E,MAW,542
2022-06-04T02:30+00:00Z,2022-06-04T03:00+00:00Z,10Y1001A1001A92E,MAW,534
2022-06-04T03:00+00:00Z,2022-06-04T03:30+00:00Z,10Y1001A1001A92E,MAW,522
2022-06-04T03:30+00:00Z,2022-06-04T04:00+00:00Z,10Y1001A1001A92E,MAW,518
2022-06-04T04:00+00:00Z,2022-06-04T04:30+00:00Z,10Y1001A1001A92E,MAW,515
2022-06-04T04:30+00:00Z,2022-06-04T05:00+00:00Z,10Y1001A1001A92E,MAW,530
2022-06-04T05:00+00:00Z,2022-06-04T05:30+00:00Z,10Y1001A1001A92E,MAW,563
2022-06-04T05:30+00:00Z,2022-06-04T06:00+00:00Z,10Y1001A1001A92E,MAW,588
2022-06-04T06:00+00:00Z,2022-06-04T06:30+00:00Z,10Y1001A1001A92E,MAW,637
2022-06-04T06:30+00:00Z,2022-06-04T07:00+00:00Z,10Y1001A1001A92E,MAW,674
2022-06-04T07:00+00:00Z,2022-06-04T07:30+00:00Z,10Y1001A1001A92E,MAW,723
2022-06-04T07:30+00:00Z,2022-06-04T08:00+00:00Z,10Y1001A1001A92E,MAW,763
2022-06-04T08:00+00:00Z,2022-06-04T08:30+00:00Z,10Y1001A1001A92E,MAW,783
2022-06-04T08:30+00:00Z,2022-06-04T09:00+00:00Z,10Y1001A1001A92E,MAW,793
2022-06-04T09:00+00:00Z,2022-06-04T09:30+00:00Z,10Y1001A1001A92E,MAW,812
2022-06-04T09:30+00:00Z,2022-06-04T10:00+00:00Z,10Y1001A1001A92E,MAW,802
2022-06-04T10:00+00:00Z,2022-06-04T10:30+00:00Z,10Y1001A1001A92E,MAW,791
2022-06-04T10:30+00:00Z,2022-06-04T11:00+00:00Z,10Y1001A1001A92E,MAW,772
2022-06-04T11:00+00:00Z,2022-06-04T11:30+00:00Z,10Y1001A1001A92E,MAW,772
2022-06-04T11:30+00:00Z,2022-06-04T12:00+00:00Z,10Y1001A1001A92E,MAW,756
2022-06-04T12:00+00:00Z,2022-06-04T12:30+00:00Z,10Y1001A1001A92E,MAW,724
2022-06-04T12:30+00:00Z,2022-06-04T13:00+00:00Z,10Y1001A1001A92E,MAW,709
2022-06-04T13:00+00:00Z,2022-06-04T13:30+00:00Z,10Y1001A1001A92E,MAW,681
2022-06-04T13:30+00:00Z,2022-06-04T14:00+00:00Z,10Y1001A1001A92E,MAW,673
2022-06-04T14:00+00:00Z,2022-06-04T14:30+00:00Z,10Y1001A1001A92E,MAW,680
2022-06-04T14:30+00:00Z,2022-06-04T15:00+00:00Z,10Y1001A1001A92E,MAW,683
2022-06-04T15:00+00:00Z,2022-06-04T15:30+00:00Z,10Y1001A1001A92E,MAW,706
2022-06-04T15:30+00:00Z,2022-06-04T16:00+00:00Z,10Y1001A1001A92E,MAW,728
2022-06-04T16:00+00:00Z,2022-06-04T16:30+00:00Z,10Y1001A1001A92E,MAW,767
2022-06-04T16:30+00:00Z,2022-06-04T17:00+00:00Z,10Y1001A1001A92E,MAW,778
2022-06-04T17:00+00:00Z,2022-06-04T17:30+00:00Z,10Y1001A1001A92E,MAW,780
2022-06-04T17:30+00:00Z,2022-06-04T18:00+00:00Z,10Y1001A1001A92E,MAW,775
2022-06-04T18:00+00:00Z,2022-06-04T18:30+00:00Z,10Y1001A1001A92E,MAW,765
2022-06-04T18:30+00:00Z,2022-06-04T19:00+00:00Z,10Y1001A1001A92E,MAW,760
2022-06-04T19:00+00:00Z,2022-06-04T19:30+00:00Z,10Y1001A1001A92E,MAW,749
2022-06-04T19:30+00:00Z,2022-06-04T20:00+00:00Z,10Y1001A1001A92E,MAW,747
2022-06-04T20:00+00:00Z,2022-06-04T20:30+00:00Z,10Y1001A1001A92E,MAW,726
2022-06-04T20:30+00:00Z,2022-06-04T21:00+00:00Z,10Y1001A1001A92E,MAW,714
2022-06-04T21:00+00:00Z,2022-06-04T21:30+00:00Z,10Y1001A1001A92E,MAW,729
2022-06-04T21:30+00:00Z,2022-06-04T22:00+00:00Z,10Y1001A1001A92E,MAW,717
2022-06-04T22:00+00:00Z,2022-06-04T22:30+00:00Z,10Y1001A1001A92E,MAW,665
2022-06-04T22:30+00:00Z,2022-06-04T23:00+00:00Z,10Y1001A1001A92E,MAW,631
2022-06-04T23:00+00:00Z,2022-06-04T23:30+00:00Z,10Y1001A1001A92E,MAW,599
2022-06-04T23:30+00:00Z,2022-06-05T00:00+00:00Z,10Y1001A1001A92E,MAW,577
2022-06-05T00:00+00:00Z,2022-06-05T00:30+00:00Z,10Y1001A1001A92E,MAW,564
2022-06-05T00:30+00:00Z,2022-06-05T01:00+00:00Z,10Y1001A1001A92E,MAW,550
2022-06-05T01:00+00:00Z,2022-06-05T01:30+00:00Z,10Y1001A1001A92E,MAW,551
2022-06-05T01:30+00:00Z,2022-06-05T02:00+00:00Z,10Y1001A1001A92E,MAW,531
2022-06-05T02:00+00:00Z,2022-06-05T02:30+00:00Z,10Y1001A1001A92E,MAW,523
2022-06-05T02:30+00:00Z,2022-06-05T03:00+00:00Z,10Y1001A1001A92E,MAW,510
2022-06-05T03:00+00:00Z,2022-06-05T03:30+00:00Z,10Y1001A1001A92E,MAW,497
2022-06-05T03:30+00:00Z,2022-06-05T04:00+00:00Z,10Y1001A1001A92E,MAW,485
2022-06-05T04:00+00:00Z,2022-06-05T04:30+00:00Z,10Y1001A1001A92E,MAW,493
2022-06-05T04:30+00:00Z,2022-06-05T05:00+00:00Z,10Y1001A1001A92E,MAW,497
2022-06-05T05:00+00:00Z,2022-06-05T05:30+00:00Z,10Y1001A1001A92E,MAW,510
2022-06-05T05:30+00:00Z,2022-06-05T06:00+00:00Z,10Y1001A1001A92E,MAW,532
2022-06-05T06:00+00:00Z,2022-06-05T06:30+00:00Z,10Y1001A1001A92E,MAW,573
2022-06-05T06:30+00:00Z,2022-06-05T07:00+00:00Z,10Y1001A1001A92E,MAW,600
2022-06-05T07:00+00:00Z,2022-06-05T07:30+00:00Z,10Y1001A1001A92E,MAW,644
2022-06-05T07:30+00:00Z,2022-06-05T08:00+00:00Z,10Y1001A1001A92E,MAW,684
2022-06-05T08:00+00:00Z,2022-06-05T08:30+00:00Z,10Y1001A1001A92E,MAW,714
2022-06-05T08:30+00:00Z,2022-06-05T09:00+00:00Z,10Y1001A1001A92E,MAW,757
2022-06-05T09:00+00:00Z,2022-06-05T09:30+00:00Z,10Y1001A1001A92E,MAW,778
2022-06-05T09:30+00:00Z,2022-06-05T10:00+00:00Z,10Y1001A1001A92E,MAW,784
2022-06-05T10:00+00:00Z,2022-06-05T10:30+00:00Z,10Y1001A1001A92E,MAW,791
2022-06-05T10:30+00:00Z,2022-06-05T11:00+00:00Z,10Y1001A1001A92E,MAW,803
2022-06-05T11:00+00:00Z,2022-06-05T11:30+00:00Z,10Y1001A1001A92E,MAW,813
2022-06-05T11:30+00:00Z,2022-06-05T12:00+00:00Z,10Y1001A1001A92E,MAW,802
2022-06-05T12:00+00:00Z,2022-06-05T12:30+00:00Z,10Y1001A1001A92E,MAW,797
2022-06-05T12:30+00:00Z,2022-06-05T13:00+00:00Z,10Y1001A1001A92E,MAW,775
2022-06-05T13:00+00:00Z,2022-06-05T13:30+00:00Z,10Y1001A1001A92E,MAW,753
2022-06-05T13:30+00:00Z,2022-06-05T14:00+00:00Z,10Y1001A1001A92E,MAW,729
2022-06-05T14:00+00:00Z,2022-06-05T14:30+00:00Z,10Y1001A1001A92E,MAW,733
2022-06-05T14:30+00:00Z,2022-06-05T15:00+00:00Z,10Y1001A1001A92E,MAW,743
2022-06-05T15:00+00:00Z,2022-06-05T15:30+00:00Z,10Y1001A1001A92E,MAW,764
2022-06-05T15:30+00:00Z,2022-06-05T16:00+00:00Z,10Y1001A1001A92E,MAW,782
2022-06-05T16:00+00:00Z,2022-06-05T16:30+00:00Z,10Y1001A1001A92E,MAW,809
2022-06-05T16:30+00:00Z,2022-06-05T17:00+00:00Z,10Y1001A1001A92E,MAW,834
2022-06-05T17:00+00:00Z,2022-06-05T17:30+00:00Z,10Y1001A1001A92E,MAW,830
2022-06-05T17:30+00:00Z,2022-06-05T18:00+00:00Z,10Y1001A1001A92E,MAW,818
2022-06-05T18:00+00:00Z,2022-06-05T18:30+00:00Z,10Y1001A1001A92E,MAW,817
2022-06-05T18:30+00:00Z,2022-06-05T19:00+00:00Z,10Y1001A1001A92E,MAW,817
2022-06-05T19:00+00:00Z,2022-06-05T19:30+00:00Z,10Y1001A1001A92E,MAW,798
2022-06-05T19:30+00:00Z,2022-06-05T20:00+00:00Z,10Y1001A1001A92E,MAW,790
2022-06-05T20:00+00:00Z,2022-06-05T20:30+00:00Z,10Y1001A1001A92E,MAW,760
2022-06-05T20:30+00:00Z,2022-06-05T21:00+00:00Z,10Y1001A1001A92E,MAW,750
2022-06-05T21:00+00:00Z,2022-06-05T21:30+00:00Z,10Y1001A1001A92E,MAW,753
2022-06-05T21:30+00:00Z,2022-06-05T22:00+00:00Z,10Y1001A1001A92E,MAW,714
2022-06-05T22:00+00:00Z,2022-06-05T22:30+00:00Z,10Y1001A1001A92E,MAW,660
2022-06-05T22:30+00:00Z,2022-06-05T23:00+00:00Z,10Y1001A1001A92E,MAW,621
2022-06-05T23:00+00:00Z,2022-06-05T23:30+00:00Z,10Y1001A1001A92E,MAW,595
2022-06-05T23:30+00:00Z,2022-06-06T00:00+00:00Z,10Y1001A1001A92E,MAW,578
2022-06-06T00:00+00:00Z,2022-06-06T00:30+00:00Z,10Y1001A1001A92E,MAW,565
2022-06-06T00:30+00:00Z,2022-06-06T01:00+00:00Z,10Y1001A1001A92E,MAW,559
2022-06-06T01:00+00:00Z,2022-06-06T01:30+00:00Z,10Y1001A1001A92E,MAW,562
2022-06-06T01:30+00:00Z,2022-06-06T02:00+00:00Z,10Y1001A1001A92E,MAW,553
2022-06-06T02:00+00:00Z,2022-06-06T02:30+00:00Z,10Y1001A1001A92E,MAW,539
2022-06-06T02:30+00:00Z,2022-06-06T03:00+00:00Z,10Y1001A1001A92E,MAW,541
2022-06-06T03:00+00:00Z,2022-06-06T03:30+00:00Z,10Y1001A1001A92E,MAW,531
2022-06-06T03:30+00:00Z,2022-06-06T04:00+00:00Z,10Y1001A1001A92E,MAW,536
2022-06-06T04:00+00:00Z,2022-06-06T04:30+00:00Z,10Y1001A1001A92E,MAW,553
2022-06-06T04:30+00:00Z,2022-06-06T05:00+00:00Z,10Y1001A1001A92E,MAW,590
2022-06-06T05:00+00:00Z,2022-06-06T05:30+00:00Z,10Y1001A1001A92E,MAW,652
2022-06-06T05:30+00:00Z,2022-06-06T06:00+00:00Z,10Y1001A1001A92E,MAW,736
2022-06-06T06:00+00:00Z,2022-06-06T06:30+00:00Z,10Y1001A1001A92E,MAW,840
2022-06-06T06:30+00:00Z,2022-06-06T07:00+00:00Z,10Y1001A1001A92E,MAW,905
2022-06-06T07:00+00:00Z,2022-06-06T07:30+00:00Z,10Y1001A1001A92E,MAW,956
2022-06-06T07:30+00:00Z,2022-06-06T08:00+00:00Z,10Y1001A1001A92E,MAW,982
2022-06-06T08:00+00:00Z,2022-06-06T08:30+00:00Z,10Y1001A1001A92E,MAW,995
2022-06-06T08:30+00:00Z,2022-06-06T09:00+00:00Z,10Y1001A1001A92E,MAW,995
2022-06-06T09:00+00:00Z,2022-06-06T09:30+00:00Z,10Y1001A1001A92E,MAW,1000
2022-06-06T09:30+00:00Z,2022-06-06T10:00+00:00Z,10Y1001A1001A92E,MAW,1015
2022-06-06T10:00+00:00Z,2022-06-06T10:30+00:00Z,10Y1001A1001A92E,MAW,1001
2022-06-06T10:30+00:00Z,2022-06-06T11:00+00:00Z,10Y1001A1001A92E,MAW,1000
2022-06-06T11:00+00:00Z,2022-06-06T11:30+00:00Z,10Y1001A1001A92E,MAW,998
2022-06-06T11:30+00:00Z,2022-06-06T12:00+00:00Z,10Y1001A1001A92E,MAW,989
2022-06-06T12:00+00:00Z,2022-06-06T12:30+00:00Z,10Y1001A1001A92E,MAW,958
2022-06-06T12:30+00:00Z,2022-06-06T13:00+00:00Z,10Y1001A1001A92E,MAW,954
