StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-09-09T07:00+00:00Z,2022-09-09T08:00+00:00Z,10YSE-1--------K,MAW,B12,9316
2022-09-09T08:00+00:00Z,2022-09-09T09:00+00:00Z,10YSE-1--------K,MAW,B12,9327
2022-09-09T09:00+00:00Z,2022-09-09T10:00+00:00Z,10YSE-1--------K,MAW,B12,9231
2022-09-09T10:00+00:00Z,2022-09-09T11:00+00:00Z,10YSE-1--------K,MAW,B12,9101
2022-09-09T11:00+00:00Z,2022-09-09T12:00+00:00Z,10YSE-1--------K,MAW,B12,9081
2022-09-09T12:00+00:00Z,2022-09-09T13:00+00:00Z,10YSE-1--------K,MAW,B12,9150
2022-09-09T13:00+00:00Z,2022-09-09T14:00+00:00Z,10YSE-1--------K,MAW,B12,9196
2022-09-09T14:00+00:00Z,2022-09-09T15:00+00:00Z,10YSE-1--------K,MAW,B12,9339
2022-09-09T15:00+00:00Z,2022-09-09T16:00+00:00Z,10YSE-1--------K,MAW,B12,9150
2022-09-09T16:00+00:00Z,2022-09-09T17:00+00:00Z,10YSE-1--------K,MAW,B12,8903
2022-09-09T17:00+00:00Z,2022-09-09T18:00+00:00Z,10YSE-1--------K,MAW,B12,8456
2022-09-09T18:00+00:00Z,2022-09-09T19:00+00:00Z,10YSE-1--------K,MAW,B12,7961
2022-09-09T19:00+00:00Z,2022-09-09T20:00+00:00Z,10YSE-1--------K,MAW,B12,7512
2022-09-09T20:00+00:00Z,2022-09-09T21:00+00:00Z,10YSE-1--------K,MAW,B12,6966
2022-09-09T21:00+00:00Z,2022-09-09T22:00+00:00Z,10YSE-1--------K,MAW,B12,6522
2022-09-09T22:00+00:00Z,2022-09-09T23:00+00:00Z,10YSE-1--------K,MAW,B12,6412
2022-09-09T23:00+00:00Z,2022-09-10T00:00+00:00Z,10YSE-1--------K,MAW,B12,6393
2022-09-10T00:00+00:00Z,2022-09-10T01:00+00:00Z,10YSE-1--------K,MAW,B12,6527
2022-09-10T01:00+00:00Z,2022-09-10T02:00+00:00Z,10YSE-1--------K,MAW,B12,6810
2022-09-10T02:00+00:00Z,2022-09-10T03:00+00:00Z,10YSE-1--------K,MAW,B12,7224
2022-09-10T03:00+00:00Z,2022-09-10T04:00+00:00Z,10YSE-1--------K,MAW,B12,7862
2022-09-10T04:00+00:00Z,2022-09-10T05:00+00:00Z,10YSE-1--------K,MAW,B12,8444
2022-09-10T05:00+00:00Z,2022-09-10T06:00+00:00Z,10YSE-1--------K,MAW,B12,8868
2022-09-10T06:00+00:00Z,2022-09-10T07:00+00:00Z,10YSE-1--------K,MAW,B12,9201
2022-09-10T07:00+00:00Z,2022-09-10T08:00+00:00Z,10YSE-1--------K,MAW,B12,9292
2022-09-10T08:00+00:00Z,2022-09-10T09:00+00:00Z,10YSE-1--------K,MAW,B12,9265
2022-09-10T09:00+00:00Z,2022-09-10T10:00+00:00Z,10YSE-1--------K,MAW,B12,9388
2022-09-10T10:00+00:00Z,2022-09-10T11:00+00:00Z,10YSE-1--------K,MAW,B12,9330
2022-09-10T11:00+00:00Z,2022-09-10T12:00+00:00Z,10YSE-1--------K,MAW,B12,9418
2022-09-10T12:00+00:00Z,2022-09-10T13:00+00:00Z,10YSE-1--------K,MAW,B12,9490
2022-09-10T13:00+00:00Z,2022-09-10T14:00+00:00Z,10YSE-1--------K,MAW,B12,9525
2022-09-10T14:00+00:00Z,2022-09-10T15:00+00:00Z,10YSE-1--------K,MAW,B12,9623
2022-09-10T15:00+00:00Z,2022-09-10T16:00+00:00Z,10YSE-1--------K,MAW,B12,9518
2022-09-10T16:00+00:00Z,2022-09-10T17:00+00:00Z,10YSE-1--------K,MAW,B12,9400
2022-09-10T17:00+00:00Z,2022-09-10T18:00+00:00Z,10YSE-1--------K,MAW,B12,9110
2022-09-10T18:00+00:00Z,2022-09-10T19:00+00:00Z,10YSE-1--------K,MAW,B12,8879
2022-09-10T19:00+00:00Z,2022-09-10T20:00+00:00Z,10YSE-1--------K,MAW,B12,8613
2022-09-10T20:00+00:00Z,2022-09-10T21:00+00:00Z,10YSE-1--------K,MAW,B12,8464
2022-09-10T21:00+00:00Z,2022-09-10T22:00+00:00Z,10YSE-1--------K,MAW,B12,8462
2022-09-10T22:00+00:00Z,2022-09-10T23:00+00:00Z,10YSE-1--------K,MAW,B12,8401
2022-09-10T23:00+00:00Z,2022-09-11T00:00+00:00Z,10YSE-1--------K,MAW,B12,8464
2022-09-11T00:00+00:00Z,2022-09-11T01:00+00:00Z,10YSE-1--------K,MAW,B12,8565
2022-09-11T01:00+00:00Z,2022-09-11T02:00+00:00Z,10YSE-1--------K,MAW,B12,8613
2022-09-11T02:00+00:00Z,2022-09-11T03:00+00:00Z,10YSE-1--------K,MAW,B12,8633
2022-09-11T03:00+00:00Z,2022-09-11T04:00+00:00Z,10YSE-1--------K,MAW,B12,8822
2022-09-11T04:00+00:00Z,2022-09-11T05:00+00:00Z,10YSE-1--------K,MAW,B12,9047
2022-09-11T05:00+00:00Z,2022-09-11T06:00+00:00Z,10YSE-1--------K,MAW,B12,9330
2022-09-11T06:00+00:00Z,2022-09-11T07:00+00:00Z,10YSE-1--------K,MAW,B12,9380
2022-09-11T07:00+00:00Z,2022-09-11T08:00+00:00Z,10YSE-1--------K,MAW,B12,9451
2022-09-11T08:00+00:00Z,2022-09-11T09:00+00:00Z,10YSE-1--------K,MAW,B12,9419
2022-09-11T09:00+00:00Z,2022-09-11T10:00+00:00Z,10YSE-1--------K,MAW,B12,9189
2022-09-11T10:00+00:00Z,2022-09-11T11:00+00:00Z,10YSE-1--------K,MAW,B12,9083
2022-09-11T11:00+00:00Z,2022-09-11T12:00+00:00Z,10YSE-1--------K,MAW,B12,9088
2022-09-11T12:00+00:00Z,2022-09-11T13:00+00:00Z,10YSE-1--------K,MAW,B12,8995
2022-09-11T13:00+00:00Z,2022-09-11T14:00+00:00Z,10YSE-1--------K,MAW,B12,9019
2022-09-11T14:00+00:00Z,2022-09-11T15:00+00:00Z,10YSE-1--------K,MAW,B12,9362
2022-09-11T15:00+00:00Z,2022-09-11T16:00+00:00Z,10YSE-1--------K,MAW,B12,9457
2022-09-11T16:00+00:00Z,2022-09-11T17:00+00:00Z,10YSE-1--------K,MAW,B12,9683
2022-09-11T17:00+00:00Z,2022-09-11T18:00+00:00Z,10YSE-1--------K,MAW,B12,9645
2022-09-11T18:00+00:00Z,2022-09-11T19:00+00:00Z,10YSE-1--------K,MAW,B12,9409
2022-09-11T19:00+00:00Z,2022-09-11T20:00+00:00Z,10YSE-1--------K,MAW,B12,9340
2022-09-11T20:00+00:00Z,2022-09-11T21:00+00:00Z,10YSE-1--------K,MAW,B12,8952
2022-09-11T21:00+00:00Z,2022-09-11T22:00+00:00Z,10YSE-1--------K,MAW,B12,8316
2022-09-11T22:00+00:00Z,2022-09-11T23:00+00:00Z,10YSE-1--------K,MAW,B12,8190
2022-09-11T23:00+00:00Z,2022-09-12T00:00+00:00Z,10YSE-1--------K,MAW,B12,8166
2022-09-12T00:00+00:00Z,2022-09-12T01:00+00:00Z,10YSE-1--------K,MAW,B12,8200
2022-09-12T01:00+00:00Z,2022-09-12T02:00+00:00Z,10YSE-1--------K,MAW,B12,8274
2022-09-12T02:00+00:00Z,2022-09-12T03:00+00:00Z,10YSE-1--------K,MAW,B12,8672
2022-09-12T03:00+00:00Z,2022-09-12T04:00+00:00Z,10YSE-1--------K,MAW,B12,9106
2022-09-12T04:00+00:00Z,2022-09-12T05:00+00:00Z,10YSE-1--------K,MAW,B12,9663
2022-09-12T05:00+00:00Z,2022-09-12T06:00+00:00Z,10YSE-1--------K,MAW,B12,9716
2022-09-12T06:00+00:00Z,2022-09-12T07:00+00:00Z,10YSE-1--------K,MAW,B12,9852
2022-09-12T07:00+00:00Z,2022-09-12T08:00+00:00Z,10YSE-1--------K,MAW,B12,9719
2022-09-12T08:00+00:00Z,2022-09-12T09:00+00:00Z,10YSE-1--------K,MAW,B12,9699
2022-09-12T09:00+00:00Z,2022-09-12T10:00+00:00Z,10YSE-1--------K,MAW,B12,9490
2022-09-12T10:00+00:00Z,2022-09-12T11:00+00:00Z,10YSE-1--------K,MAW,B12,9284
2022-09-12T11:00+00:00Z,2022-09-12T12:00+00:00Z,10YSE-1--------K,MAW,B12,9309
2022-09-12T12:00+00:00Z,2022-09-12T13:00+00:00Z,10YSE-1--------K,MAW,B12,9233
2022-09-12T13:00+00:00Z,2022-09-12T14:00+00:00Z,10YSE-1--------K,MAW,B12,9223
2022-09-12T14:00+00:00Z,2022-09-12T15:00+00:00Z,10YSE-1--------K,MAW,B12,9174
2022-09-12T15:00+00:00Z,2022-09-12T16:00+00:00Z,10YSE-1--------K,MAW,B12,9046
2022-09-12T16:00+00:00Z,2022-09-12T17:00+00:00Z,10YSE-1--------K,MAW,B12,8748
2022-09-12T17:00+00:00Z,2022-09-12T18:00+00:00Z,10YSE-1--------K,MAW,B12,8420
2022-09-12T18:00+00:00Z,2022-09-12T19:00+00:00Z,10YSE-1--------K,MAW,B12,7894
2022-09-12T19:00+00:00Z,2022-09-12T20:00+00:00Z,10YSE-1--------K,MAW,B12,7079
2022-09-12T20:00+00:00Z,2022-09-12T21:00+00:00Z,10YSE-1--------K,MAW,B12,6439
2022-09-12T21:00+00:00Z,2022-09-12T22:00+00:00Z,10YSE-1--------K,MAW,B12,5752
2022-09-12T22:00+00:00Z,2022-09-12T23:00+00:00Z,10YSE-1--------K,MAW,B12,5222
2022-09-12T23:00+00:00Z,2022-09-13T00:00+00:00Z,10YSE-1--------K,MAW,B12,5037
2022-09-13T00:00+00:00Z,2022-09-13T01:00+00:00Z,10YSE-1--------K,MAW,B12,4965
2022-09-13T01:00+00:00Z,2022-09-13T02:00+00:00Z,10YSE-1--------K,MAW,B12,4952
2022-09-13T02:00+00:00Z,2022-09-13T03:00+00:00Z,10YSE-1--------K,MAW,B12,5429
2022-09-13T03:00+00:00Z,2022-09-13T04:00+00:00Z,10YSE-1--------K,MAW,B12,6377
2022-09-13T04:00+00:00Z,2022-09-13T05:00+00:00Z,10YSE-1--------K,MAW,B12,7561
2022-09-13T05:00+00:00Z,2022-09-13T06:00+00:00Z,10YSE-1--------K,MAW,B12,7791
2022-09-13T06:00+00:00Z,2022-09-13T07:00+00:00Z,10YSE-1--------K,MAW,B12,7832
2022-09-13T07:00+00:00Z,2022-09-13T08:00+00:00Z,10YSE-1--------K,MAW,B12,7750
2022-09-13T08:00+00:00Z,2022-09-13T09:00+00:00Z,10YSE-1--------K,MAW,B12,7700
2022-09-13T09:00+00:00Z,2022-09-13T10:00+00:00Z,10YSE-1--------K,MAW,B12,7436
2022-09-13T10:00+00:00Z,2022-09-13T11:00+00:00Z,10YSE-1--------K,MAW,B12,7334
2022-09-13T11:00+00:00Z,2022-09-13T12:00+00:00Z,10YSE-1--------K,MAW,B12,7168
2022-09-13T12:00+00:00Z,2022-09-13T13:00+00:00Z,10YSE-1--------K,MAW,B12,7231
2022-09-13T13:00+00:00Z,2022-09-13T14:00+00:00Z,10YSE-1--------K,MAW,B12,7231
2022-09-13T14:00+00:00Z,2022-09-13T15:00+00:00Z,10YSE-1--------K,MAW,B12,7140
2022-09-13T15:00+00:00Z,2022-09-13T16:00+00:00Z,10YSE-1--------K,MAW,B12,7278
2022-09-13T16:00+00:00Z,2022-09-13T17:00+00:00Z,10YSE-1--------K,MAW,B12,7317
2022-09-13T17:00+00:00Z,2022-09-13T18:00+00:00Z,10YSE-1--------K,MAW,B12,7121
2022-09-13T18:00+00:00Z,2022-09-13T19:00+00:00Z,10YSE-1--------K,MAW,B12,6570
2022-09-13T19:00+00:00Z,2022-09-13T20:00+00:00Z,10YSE-1--------K,MAW,B12,5959
2022-09-13T20:00+00:00Z,2022-09-13T21:00+00:00Z,10YSE-1--------K,MAW,B12,5484
2022-09-13T21:00+00:00Z,2022-09-13T22:00+00:00Z,10YSE-1--------K,MAW,B12,5177
2022-09-13T22:00+00:00Z,2022-09-13T23:00+00:00Z,10YSE-1--------K,MAW,B12,5170
2022-09-13T23:00+00:00Z,2022-09-14T00:00+00:00Z,10YSE-1--------K,MAW,B12,5101
2022-09-14T00:00+00:00Z,2022-09-14T01:00+00:00Z,10YSE-1--------K,MAW,B12,5027
2022-09-14T01:00+00:00Z,2022-09-14T02:00+00:00Z,10YSE-1--------K,MAW,B12,5328
2022-09-14T02:00+00:00Z,2022-09-14T03:00+00:00Z,10YSE-1--------K,MAW,B12,6099
2022-09-14T03:00+00:00Z,2022-09-14T04:00+00:00Z,10YSE-1--------K,MAW,B12,7119
2022-09-14T04:00+00:00Z,2022-09-14T05:00+00:00Z,10YSE-1--------K,MAW,B12,7884
2022-09-14T05:00+00:00Z,2022-09-14T06:00+00:00Z,10YSE-1--------K,MAW,B12,8085
2022-09-14T06:00+00:00Z,2022-09-14T07:00+00:00Z,10YSE-1--------K,MAW,B12,8237
2022-09-14T07:00+00:00Z,2022-09-14T08:00+00:00Z,10YSE-1--------K,MAW,B12,8402
2022-09-14T08:00+00:00Z,2022-09-14T09:00+00:00Z,10YSE-1--------K,MAW,B12,8459
2022-09-14T09:00+00:00Z,2022-09-14T10:00+00:00Z,10YSE-1--------K,MAW,B12,8473
2022-09-14T10:00+00:00Z,2022-09-14T11:00+00:00Z,10YSE-1--------K,MAW,B12,8282
2022-09-14T11:00+00:00Z,2022-09-14T12:00+00:00Z,10YSE-1--------K,MAW,B12,8207
2022-09-14T12:00+00:00Z,2022-09-14T13:00+00:00Z,10YSE-1--------K,MAW,B12,8142
2022-09-14T13:00+00:00Z,2022-09-14T14:00+00:00Z,10YSE-1--------K,MAW,B12,8105
2022-09-14T14:00+00:00Z,2022-09-14T15:00+00:00Z,10YSE-1--------K,MAW,B12,7888
2022-09-14T15:00+00:00Z,2022-09-14T16:00+00:00Z,10YSE-1--------K,MAW,B12,7829
2022-09-14T16:00+00:00Z,2022-09-14T17:00+00:00Z,10YSE-1--------K,MAW,B12,7689
2022-09-14T17:00+00:00Z,2022-09-14T18:00+00:00Z,10YSE-1--------K,MAW,B12,7455
2022-09-14T18:00+00:00Z,2022-09-14T19:00+00:00Z,10YSE-1--------K,MAW,B12,6781
2022-09-14T19:00+00:00Z,2022-09-14T20:00+00:00Z,10YSE-1--------K,MAW,B12,6203
2022-09-14T20:00+00:00Z,2022-09-14T21:00+00:00Z,10YSE-1--------K,MAW,B12,5303
2022-09-14T21:00+00:00Z,2022-09-14T22:00+00:00Z,10YSE-1--------K,MAW,B12,4178
2022-09-14T22:00+00:00Z,2022-09-14T23:00+00:00Z,10YSE-1--------K,MAW,B12,4059
2022-09-14T23:00+00:00Z,2022-09-15T00:00+00:00Z,10YSE-1--------K,MAW,B12,4032
2022-09-15T00:00+00:00Z,2022-09-15T01:00+00:00Z,10YSE-1--------K,MAW,B12,4050
2022-09-15T01:00+00:00Z,2022-09-15T02:00+00:00Z,10YSE-1--------K,MAW,B12,4252
2022-09-15T02:00+00:00Z,2022-09-15T03:00+00:00Z,10YSE-1--------K,MAW,B12,4857
2022-09-15T03:00+00:00Z,2022-09-15T04:00+00:00Z,10YSE-1--------K,MAW,B12,5985
2022-09-15T04:00+00:00Z,2022-09-15T05:00+00:00Z,10YSE-1--------K,MAW,B12,6722
2022-09-15T05:00+00:00Z,2022-09-15T06:00+00:00Z,10YSE-1--------K,MAW,B12,7067
2022-09-15T06:00+00:00Z,2022-09-15T07:00+00:00Z,10YSE-1--------K,MAW,B12,7140
2022-09-15T07:00+00:00Z,2022-09-15T08:00+00:00Z,10YSE-1--------K,MAW,B12,7337
2022-09-15T08:00+00:00Z,2022-09-15T09:00+00:00Z,10YSE-1--------K,MAW,B12,7258
2022-09-15T09:00+00:00Z,2022-09-15T10:00+00:00Z,10YSE-1--------K,MAW,B12,7235
2022-09-15T10:00+00:00Z,2022-09-15T11:00+00:00Z,10YSE-1--------K,MAW,B12,7226
2022-09-15T11:00+00:00Z,2022-09-15T12:00+00:00Z,10YSE-1--------K,MAW,B12,7159
2022-09-15T12:00+00:00Z,2022-09-15T13:00+00:00Z,10YSE-1--------K,MAW,B12,7191
2022-09-15T13:00+00:00Z,2022-09-15T14:00+00:00Z,10YSE-1--------K,MAW,B12,7000
2022-09-15T14:00+00:00Z,2022-09-15T15:00+00:00Z,10YSE-1--------K,MAW,B12,7068
2022-09-15T15:00+00:00Z,2022-09-15T16:00+00:00Z,10YSE-1--------K,MAW,B12,7076
2022-09-15T16:00+00:00Z,2022-09-15T17:00+00:00Z,10YSE-1--------K,MAW,B12,6986
2022-09-15T17:00+00:00Z,2022-09-15T18:00+00:00Z,10YSE-1--------K,MAW,B12,6920
2022-09-15T18:00+00:00Z,2022-09-15T19:00+00:00Z,10YSE-1--------K,MAW,B12,6620
2022-09-15T19:00+00:00Z,2022-09-15T20:00+00:00Z,10YSE-1--------K,MAW,B12,6009
2022-09-15T20:00+00:00Z,2022-09-15T21:00+00:00Z,10YSE-1--------K,MAW,B12,5384
2022-09-15T21:00+00:00Z,2022-09-15T22:00+00:00Z,10YSE-1--------K,MAW,B12,4817
2022-09-15T22:00+00:00Z,2022-09-15T23:00+00:00Z,10YSE-1--------K,MAW,B12,4393
2022-09-15T23:00+00:00Z,2022-09-16T00:00+00:00Z,10YSE-1--------K,MAW,B12,4206
2022-09-16T00:00+00:00Z,2022-09-16T01:00+00:00Z,10YSE-1--------K,MAW,B12,4194
2022-09-16T01:00+00:00Z,2022-09-16T02:00+00:00Z,10YSE-1--------K,MAW,B12,4522
2022-09-16T02:00+00:00Z,2022-09-16T03:00+00:00Z,10YSE-1--------K,MAW,B12,5267
2022-09-16T03:00+00:00Z,2022-09-16T04:00+00:00Z,10YSE-1--------K,MAW,B12,6094
2022-09-16T04:00+00:00Z,2022-09-16T05:00+00:00Z,10YSE-1--------K,MAW,B12,6474
2022-09-16T05:00+00:00Z,2022-09-16T06:00+00:00Z,10YSE-1--------K,MAW,B12,6695
2022-09-16T06:00+00:00Z,2022-09-16T07:00+00:00Z,10YSE-1--------K,MAW,B12,6743
2022-09-16T07:00+00:00Z,2022-09-16T08:00+00:00Z,10YSE-1--------K,MAW,B12,6744
2022-09-16T08:00+00:00Z,2022-09-16T09:00+00:00Z,10YSE-1--------K,MAW,B12,6761
2022-09-16T09:00+00:00Z,2022-09-16T10:00+00:00Z,10YSE-1--------K,MAW,B12,6586
2022-09-16T10:00+00:00Z,2022-09-16T11:00+00:00Z,10YSE-1--------K,MAW,B12,6515
2022-09-16T11:00+00:00Z,2022-09-16T12:00+00:00Z,10YSE-1--------K,MAW,B12,6300
2022-09-16T12:00+00:00Z,2022-09-16T13:00+00:00Z,10YSE-1--------K,MAW,B12,6144
2022-09-16T13:00+00:00Z,2022-09-16T14:00+00:00Z,10YSE-1--------K,MAW,B12,6139
2022-09-16T14:00+00:00Z,2022-09-16T15:00+00:00Z,10YSE-1--------K,MAW,B12,6209
2022-09-16T15:00+00:00Z,2022-09-16T16:00+00:00Z,10YSE-1--------K,MAW,B12,5984
2022-09-16T16:00+00:00Z,2022-09-16T17:00+00:00Z,10YSE-1--------K,MAW,B12,5881
2022-09-16T17:00+00:00Z,2022-09-16T18:00+00:00Z,10YSE-1--------K,MAW,B12,5716
2022-09-16T18:00+00:00Z,2022-09-16T19:00+00:00Z,10YSE-1--------K,MAW,B12,5430
2022-09-16T19:00+00:00Z,2022-09-16T20:00+00:00Z,10YSE-1--------K,MAW,B12,4871
2022-09-16T20:00+00:00Z,2022-09-16T21:00+00:00Z,10YSE-1--------K,MAW,B12,4290
2022-09-16T21:00+00:00Z,2022-09-16T22:00+00:00Z,10YSE-1--------K,MAW,B12,3951
2022-09-16T22:00+00:00Z,2022-09-16T23:00+00:00Z,10YSE-1--------K,MAW,B12,3623
2022-09-16T23:00+00:00Z,2022-09-17T00:00+00:00Z,10YSE-1--------K,MAW,B12,3594
2022-09-17T00:00+00:00Z,2022-09-17T01:00+00:00Z,10YSE-1--------K,MAW,B12,3510
2022-09-17T01:00+00:00Z,2022-09-17T02:00+00:00Z,10YSE-1--------K,MAW,B12,3579
2022-09-17T02:00+00:00Z,2022-09-17T03:00+00:00Z,10YSE-1--------K,MAW,B12,3821
2022-09-17T03:00+00:00Z,2022-09-17T04:00+00:00Z,10YSE-1--------K,MAW,B12,4352
2022-09-17T04:00+00:00Z,2022-09-17T05:00+00:00Z,10YSE-1--------K,MAW,B12,4798
2022-09-17T05:00+00:00Z,2022-09-17T06:00+00:00Z,10YSE-1--------K,MAW,B12,5711
2022-09-17T06:00+00:00Z,2022-09-17T07:00+00:00Z,10YSE-1--------K,MAW,B12,6009
2022-09-17T07:00+00:00Z,2022-09-17T08:00+00:00Z,10YSE-1--------K,MAW,B12,6040
2022-09-17T08:00+00:00Z,2022-09-17T09:00+00:00Z,10YSE-1--------K,MAW,B12,6015
2022-09-17T09:00+00:00Z,2022-09-17T10:00+00:00Z,10YSE-1--------K,MAW,B12,5569
2022-09-17T10:00+00:00Z,2022-09-17T11:00+00:00Z,10YSE-1--------K,MAW,B12,4522
2022-09-17T11:00+00:00Z,2022-09-17T12:00+00:00Z,10YSE-1--------K,MAW,B12,4485
2022-09-17T12:00+00:00Z,2022-09-17T13:00+00:00Z,10YSE-1--------K,MAW,B12,4635
2022-09-17T13:00+00:00Z,2022-09-17T14:00+00:00Z,10YSE-1--------K,MAW,B12,5684
2022-09-17T14:00+00:00Z,2022-09-17T15:00+00:00Z,10YSE-1--------K,MAW,B12,6542
2022-09-17T15:00+00:00Z,2022-09-17T16:00+00:00Z,10YSE-1--------K,MAW,B12,6702
2022-09-17T16:00+00:00Z,2022-09-17T17:00+00:00Z,10YSE-1--------K,MAW,B12,6787
2022-09-17T17:00+00:00Z,2022-09-17T18:00+00:00Z,10YSE-1--------K,MAW,B12,6715
2022-09-17T18:00+00:00Z,2022-09-17T19:00+00:00Z,10YSE-1--------K,MAW,B12,6558
2022-09-17T19:00+00:00Z,2022-09-17T20:00+00:00Z,10YSE-1--------K,MAW,B12,6323
2022-09-17T20:00+00:00Z,2022-09-17T21:00+00:00Z,10YSE-1--------K,MAW,B12,6189
2022-09-17T21:00+00:00Z,2022-09-17T22:00+00:00Z,10YSE-1--------K,MAW,B12,4560
2022-09-17T22:00+00:00Z,2022-09-17T23:00+00:00Z,10YSE-1--------K,MAW,B12,4402
2022-09-17T23:00+00:00Z,2022-09-18T00:00+00:00Z,10YSE-1--------K,MAW,B12,4090
2022-09-18T00:00+00:00Z,2022-09-18T01:00+00:00Z,10YSE-1--------K,MAW,B12,4469
2022-09-18T01:00+00:00Z,2022-09-18T02:00+00:00Z,10YSE-1--------K,MAW,B12,5148
2022-09-18T02:00+00:00Z,2022-09-18T03:00+00:00Z,10YSE-1--------K,MAW,B12,4918
2022-09-18T03:00+00:00Z,2022-09-18T04:00+00:00Z,10YSE-1--------K,MAW,B12,4299
2022-09-18T04:00+00:00Z,2022-09-18T05:00+00:00Z,10YSE-1--------K,MAW,B12,6047
2022-09-18T05:00+00:00Z,2022-09-18T06:00+00:00Z,10YSE-1--------K,MAW,B12,6179
2022-09-18T06:00+00:00Z,2022-09-18T07:00+00:00Z,10YSE-1--------K,MAW,B12,6266
2022-09-18T07:00+00:00Z,2022-09-18T08:00+00:00Z,10YSE-1--------K,MAW,B12,6326
2022-09-18T08:00+00:00Z,2022-09-18T09:00+00:00Z,10YSE-1--------K,MAW,B12,6393
2022-09-18T09:00+00:00Z,2022-09-18T10:00+00:00Z,10YSE-1--------K,MAW,B12,6280
2022-09-18T10:00+00:00Z,2022-09-18T11:00+00:00Z,10YSE-1--------K,MAW,B12,5596
2022-09-18T11:00+00:00Z,2022-09-18T12:00+00:00Z,10YSE-1--------K,MAW,B12,5354
2022-09-18T12:00+00:00Z,2022-09-18T13:00+00:00Z,10YSE-1--------K,MAW,B12,5606
2022-09-18T13:00+00:00Z,2022-09-18T14:00+00:00Z,10YSE-1--------K,MAW,B12,6326
2022-09-18T14:00+00:00Z,2022-09-18T15:00+00:00Z,10YSE-1--------K,MAW,B12,6659
2022-09-18T15:00+00:00Z,2022-09-18T16:00+00:00Z,10YSE-1--------K,MAW,B12,6519
2022-09-18T16:00+00:00Z,2022-09-18T17:00+00:00Z,10YSE-1--------K,MAW,B12,6554
2022-09-18T17:00+00:00Z,2022-09-18T18:00+00:00Z,10YSE-1--------K,MAW,B12,6391
2022-09-18T18:00+00:00Z,2022-09-18T19:00+00:00Z,10YSE-1--------K,MAW,B12,6372
2022-09-18T19:00+00:00Z,2022-09-18T20:00+00:00Z,10YSE-1--------K,MAW,B12,6186
2022-09-18T20:00+00:00Z,2022-09-18T21:00+00:00Z,10YSE-1--------K,MAW,B12,5943
2022-09-18T21:00+00:00Z,2022-09-18T22:00+00:00Z,10YSE-1--------K,MAW,B12,4985
2022-09-18T22:00+00:00Z,2022-09-18T23:00+00:00Z,10YSE-1--------K,MAW,B12,4663
2022-09-18T23:00+00:00Z,2022-09-19T00:00+00:00Z,10YSE-1--------K,MAW,B12,4406
2022-09-19T00:00+00:00Z,2022-09-19T01:00+00:00Z,10YSE-1--------K,MAW,B12,4321
2022-09-19T01:00+00:00Z,2022-09-19T02:00+00:00Z,10YSE-1--------K,MAW,B12,4472
2022-09-19T02:00+00:00Z,2022-09-19T03:00+00:00Z,10YSE-1--------K,MAW,B12,5184
2022-09-19T03:00+00:00Z,2022-09-19T04:00+00:00Z,10YSE-1--------K,MAW,B12,6327
2022-09-19T04:00+00:00Z,2022-09-19T05:00+00:00Z,10YSE-1--------K,MAW,B12,6783
2022-09-19T05:00+00:00Z,2022-09-19T06:00+00:00Z,10YSE-1--------K,MAW,B12,7291
2022-09-19T06:00+00:00Z,2022-09-19T07:00+00:00Z,10YSE-1--------K,MAW,B12,7386
2022-09-19T07:00+00:00Z,2022-09-19T08:00+00:00Z,10YSE-1--------K,MAW,B12,7268
2022-09-19T08:00+00:00Z,2022-09-19T09:00+00:00Z,10YSE-1--------K,MAW,B12,6965
2022-09-19T09:00+00:00Z,2022-09-19T10:00+00:00Z,10YSE-1--------K,MAW,B12,6933
2022-09-19T10:00+00:00Z,2022-09-19T11:00+00:00Z,10YSE-1--------K,MAW,B12,6710
2022-09-19T11:00+00:00Z,2022-09-19T12:00+00:00Z,10YSE-1--------K,MAW,B12,6689
2022-09-19T12:00+00:00Z,2022-09-19T13:00+00:00Z,10YSE-1--------K,MAW,B12,6685
2022-09-19T13:00+00:00Z,2022-09-19T14:00+00:00Z,10YSE-1--------K,MAW,B12,6301
2022-09-19T14:00+00:00Z,2022-09-19T15:00+00:00Z,10YSE-1--------K,MAW,B12,6666
2022-09-19T15:00+00:00Z,2022-09-19T16:00+00:00Z,10YSE-1--------K,MAW,B12,6641
2022-09-19T16:00+00:00Z,2022-09-19T17:00+00:00Z,10YSE-1--------K,MAW,B12,6546
2022-09-19T17:00+00:00Z,2022-09-19T18:00+00:00Z,10YSE-1--------K,MAW,B12,6219
2022-09-19T18:00+00:00Z,2022-09-19T19:00+00:00Z,10YSE-1--------K,MAW,B12,5519
2022-09-19T19:00+00:00Z,2022-09-19T20:00+00:00Z,10YSE-1--------K,MAW,B12,4687
2022-09-19T20:00+00:00Z,2022-09-19T21:00+00:00Z,10YSE-1--------K,MAW,B12,4258
2022-09-19T21:00+00:00Z,2022-09-19T22:00+00:00Z,10YSE-1--------K,MAW,B12,3979
2022-09-19T22:00+00:00Z,2022-09-19T23:00+00:00Z,10YSE-1--------K,MAW,B12,3688
2022-09-19T23:00+00:00Z,2022-09-20T00:00+00:00Z,10YSE-1--------K,MAW,B12,3478
2022-09-20T00:00+00:00Z,2022-09-20T01:00+00:00Z,10YSE-1--------K,MAW,B12,3608
